,Area,Children,Age,Income,Marital,Gender,Outage_sec_perweek,Email,Contacts,Yearly_equip_failure,Techie,Contract,Port_modem,Tablet,InternetService,Phone,Multiple,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,PaymentMethod,Tenure,MonthlyCharge,Bandwidth_GB_Year,Item1,Item2,Item3,Item4,Item5,Item6,Item7,Item8,Churn
4775,1,0,47,17528.05,0,1,6.921287,15,1,2,0,0,1,0,0,1,0,0,1,0,0,0,1,0,3,3.309503,149.9378,1026.042379,1,2,1,4,2,2,2,2,Yes
7330,0,1,37,22019.01,1,1,8.517013,13,1,0,0,1,1,0,2,1,1,1,0,1,1,1,0,0,3,47.2887,165.0182,4423.213665,4,3,4,4,1,4,4,2,No
2881,1,4,41,14834.59,1,0,8.868239,8,1,1,0,2,1,0,0,1,0,1,1,1,1,1,1,0,3,4.646695,237.6549,1658.402714,3,3,2,4,3,4,2,6,Yes
154,2,4,55,49421.69,3,1,10.29380879,12,3,0,0,1,1,0,1,1,1,1,1,1,0,0,1,1,2,18.91276578,217.483972,2220.255405,4,4,3,5,4,3,3,4,No
9842,0,4,49,56408.34,2,1,6.941927,12,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,3,46.0622,152.4579,4731.734078,3,4,2,5,3,4,2,4,No
1848,2,0,78,11667.32,1,1,12.32023424,8,2,1,1,0,1,1,1,1,1,0,1,1,0,1,0,1,1,1.360201959,204.963371,509.1865112,4,3,3,3,3,4,4,5,Yes
3937,2,3,47,34638.98,3,1,13.91424,12,1,0,0,2,0,0,1,1,0,0,0,0,0,1,1,1,2,7.626943,207.6094,1227.038436,5,5,6,5,2,6,5,4,Yes
1708,2,3,45,34497.95,3,0,7.583070893,8,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,3,16.75283806,159.947583,2122.146303,4,3,4,3,5,4,3,3,Yes
8958,2,2,18,12269.77,4,0,6.464118,13,2,2,0,0,1,0,1,1,1,1,0,1,0,1,1,0,2,56.18852,255.1555,5455.610895,3,3,2,4,6,2,3,4,Yes
3300,1,0,65,28955.02,1,1,6.68792,11,1,0,1,0,1,0,2,1,1,1,0,0,1,0,0,0,2,4.459961,127.5112,545.6056589,4,3,4,3,2,3,3,4,Yes
6525,2,4,39,51434.21,1,0,14.96523,8,1,0,1,2,0,0,2,1,0,0,0,1,0,0,1,1,3,55.62195,127.4887,4957.154591,3,4,4,4,3,4,4,5,No
6404,1,0,51,32663.78,0,1,14.43716,15,1,0,0,0,1,1,0,1,0,1,0,1,0,1,1,0,3,69.56294,202.65,6770.315596,3,3,5,3,4,3,5,4,No
76,0,4,46,11795.57,4,0,7.607663559,11,0,0,0,2,0,0,2,0,0,0,0,1,1,1,1,1,2,1.092361222,200.165175,768.0874545,1,1,2,2,3,1,3,2,Yes
5192,2,4,47,38354.6,0,1,6.028391,12,2,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,66.61075,147.4421,5828.46448,4,4,4,4,2,4,6,3,No
7440,1,0,87,14356.43,0,0,10.76499,13,0,2,0,0,1,1,1,1,0,0,0,0,1,0,0,1,0,58.79677,124.9643,4696.276365,4,5,4,3,5,2,3,3,No
2156,0,2,21,32849.77,2,0,6.618072,12,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,1,1,8.66647,160.0013,1094.644005,4,3,3,4,3,5,3,5,No
8423,0,0,33,32076.79,1,1,8.016783,10,1,0,0,1,0,0,1,1,0,0,0,1,1,0,1,0,3,64.48611,172.4742,5666.607489,3,4,4,2,6,3,2,4,No
6914,0,3,75,75523.18,2,0,12.56271,16,0,0,0,2,1,1,1,1,0,0,1,1,1,0,1,1,0,61.50384,194.9699,5388.601578,4,4,4,4,3,4,5,5,No
9265,0,5,24,9397.93,3,1,12.5176,11,2,1,0,0,1,1,0,1,0,0,1,1,1,0,0,1,1,45.94768,139.983,4678.84382,3,3,3,1,6,3,2,4,No
4511,0,3,42,84035.13,4,1,12.94275,11,0,0,0,0,0,0,2,1,0,0,0,0,1,1,0,0,3,13.36689,117.472,1456.609727,5,6,4,3,4,3,4,3,No
8870,0,0,36,22289.83,0,1,6.732913,15,2,1,1,2,0,0,0,1,1,1,0,0,1,0,0,0,2,37.90754,139.9875,3794.802552,4,3,4,3,4,3,4,3,No
253,2,3,58,70476.82,1,1,3.564651961,9,2,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,2,4.135827839,159.965581,1066.632555,4,4,2,3,3,5,4,2,Yes
5576,2,0,72,73130.15,0,1,9.172161,9,3,0,0,2,1,0,2,1,0,0,1,0,0,0,0,1,1,62.84931,102.4746,5249.465143,4,3,4,3,4,3,2,3,No
6722,2,0,56,47795.03,3,0,13.31611,18,1,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,62.60334,177.4945,5951.423471,4,4,5,4,5,5,3,5,No
6067,0,8,28,1593.63,3,0,2.974229,16,0,1,0,2,1,0,0,1,1,0,0,1,1,1,0,0,2,60.03811,174.9768,6004.110633,1,2,1,2,4,2,1,2,No
303,1,4,31,82131.87,3,0,9.975481565,13,1,0,0,2,1,0,1,1,1,0,1,0,0,0,1,1,2,3.212400569,202.443347,769.8534863,5,3,4,2,4,3,4,2,Yes
6370,2,0,81,46037.64,0,1,6.622175,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,55.94357,147.4421,4719.805869,3,3,4,3,4,4,2,2,No
6736,2,1,55,10941.91,0,1,15.24882,20,0,0,0,0,1,0,1,1,1,0,0,1,1,0,1,1,3,69.32507,204.9797,6093.707012,3,3,3,4,4,3,3,3,No
9712,2,8,50,9085.42,4,0,13.10835,12,1,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1,1,67.28651,184.9797,6489.765211,4,3,5,5,2,2,3,3,No
9705,1,3,72,66188.42,1,0,11.4564,11,0,0,0,0,1,0,0,1,1,0,0,0,1,1,1,0,2,65.63324,232.624,6340.697833,5,4,4,5,2,4,4,5,No
104,1,0,69,3805.84,0,1,14.86100819,16,0,2,0,0,1,0,1,0,1,0,1,1,0,1,0,1,3,22.79214163,204.963371,2294.781131,3,3,3,3,2,4,4,4,Yes
4366,2,0,36,60010.8,1,1,5.221072,9,2,0,0,1,1,0,0,1,1,1,0,1,0,1,0,0,2,11.07238,164.9853,1837.391501,2,3,3,3,4,3,4,3,Yes
3051,1,3,23,19508.33,3,1,8.224676,10,0,0,0,2,1,1,1,1,0,0,0,0,1,0,0,1,3,4.462414,124.9643,628.7093519,3,3,2,4,2,3,3,3,No
4022,0,2,32,34304.39,4,2,7.621504,16,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,1,2,10.94068,182.4676,1326.472227,4,3,4,4,3,6,3,3,No
1727,0,1,80,84805.71,3,0,14.21094097,11,1,1,0,1,1,1,1,1,0,0,0,1,0,1,0,0,2,13.72354614,149.962093,1333.444788,3,2,4,3,5,2,2,5,No
5470,1,1,31,44761.66,0,1,16.16919,12,0,2,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,60.25968,137.4392,5269.076385,2,3,3,4,3,4,3,3,No
8739,1,2,70,49830.03,3,1,8.244838,12,1,1,0,1,1,0,0,1,1,0,1,1,1,1,1,1,3,62.86571,267.6427,6315.89486,3,4,4,2,6,4,4,5,No
9329,0,0,76,7828.87,0,1,9.196199,13,2,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,2,66.79288,124.9607,5950.933762,3,3,4,4,4,3,2,2,No
8684,2,2,81,49975.22,2,0,11.38322,10,1,0,0,0,0,0,0,1,1,1,0,0,1,1,1,1,1,71.31658,235.1417,6821.289567,3,3,3,5,2,4,2,3,No
8495,0,1,75,99132.61,3,0,9.073224,10,0,0,1,0,0,0,1,1,1,0,1,0,0,0,1,0,1,70.99524,202.4433,6087.218845,3,2,2,3,4,3,1,4,No
8687,2,4,44,18033.08,1,1,6.863699,7,1,0,1,0,0,0,2,0,0,0,1,0,1,1,0,0,2,49.71999,139.9678,4553.52168,4,4,4,4,4,2,3,2,No
8817,1,3,65,11955.52,2,1,8.86123,10,1,0,0,2,0,1,0,1,1,1,0,0,0,0,1,0,2,68.61891,162.4653,6463.857008,2,2,3,4,4,4,4,4,No
9632,0,1,52,37615.99,3,1,12.88705,10,2,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,2,46.43864,94.97283,4395.875018,4,4,4,3,4,3,5,4,No
2500,0,1,60,36643.74,1,0,13.36184,11,3,1,1,0,0,0,1,1,0,1,1,0,0,0,0,1,2,3.627104,137.4686,459.9710645,4,4,4,4,3,3,4,4,No
1389,1,1,44,21817.19,2,0,9.215937432,17,2,0,0,1,0,0,1,1,0,0,0,0,1,0,1,1,1,6.307898491,159.951231,726.8978219,4,3,3,3,4,4,3,4,No
2813,0,2,52,27902.88,4,1,4.742341,15,0,0,0,1,0,0,2,1,1,0,1,1,0,0,0,1,0,8.479465,147.5031,1078.756333,5,3,5,5,3,3,3,5,No
1929,0,5,85,68237.79,4,0,5.638490484,13,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,2,22.37864487,124.960655,2353.856438,3,3,5,3,4,2,3,4,No
2595,2,1,21,40895.64,3,1,11.06501,9,1,0,1,1,1,0,2,0,0,0,0,1,0,0,0,1,3,9.063713,92.5018,1031.540479,3,3,3,4,2,3,4,3,No
4173,2,1,22,58006.93,4,0,12.05053,11,3,2,0,1,0,1,2,1,0,0,1,0,1,0,0,1,2,10.31681,114.9838,1061.819409,3,3,4,4,3,3,3,4,No
1106,2,3,65,57778.05,3,1,12.1464948,14,1,0,0,2,0,0,2,1,1,0,0,0,0,1,1,0,2,6.867358844,207.638588,1177.735155,2,2,2,4,5,3,3,3,Yes
4335,1,8,33,38877.66,3,1,7.194187,16,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,1,0,13.19063,162.4833,2119.656047,4,4,3,3,4,3,2,2,No
7865,0,5,77,41756.12,2,0,9.018827,9,0,0,0,1,0,0,0,1,1,1,1,1,0,1,1,0,0,68.90605,257.6513,6904.05739,2,2,2,3,4,1,2,4,No
1650,2,3,66,117333.44,3,0,12.02079888,13,1,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0,2,7.182441329,169.992756,785.4118808,4,3,4,4,3,3,3,4,Yes
211,1,0,51,10606.59,0,0,8.01651453,12,1,1,1,2,1,0,1,1,1,1,1,0,1,1,0,0,1,8.038308899,207.46728,1092.226042,4,3,3,5,3,5,5,4,No
6780,0,2,29,25834.35,4,0,7.862221,11,2,2,1,0,1,0,1,1,0,0,0,0,0,1,1,1,2,49.65691,207.6094,4652.060129,4,5,4,4,5,2,3,3,No
8798,0,4,77,17893.93,4,1,4.248599,16,0,0,0,1,0,0,2,1,0,0,1,0,0,1,0,1,0,65.77898,127.4586,5756.842503,4,4,5,2,5,2,2,2,No
4957,0,3,48,45688.19,3,0,8.940009,9,2,0,0,2,0,0,2,1,0,1,1,1,0,0,0,0,2,11.43916,117.5152,1286.132827,3,3,3,4,3,3,3,3,No
8419,0,2,19,13240.53,4,1,6.921566,12,0,0,0,1,1,0,2,1,0,0,0,0,0,0,0,1,1,55.62538,79.97886,4798.898882,3,2,4,5,1,5,4,4,No
4777,1,0,51,31036.82,2,0,6.530692,15,1,0,0,0,0,1,1,1,1,1,0,1,0,0,1,1,2,10.12764,194.9882,1214.121186,5,5,5,4,4,6,4,4,Yes
3619,2,3,64,50015.49,0,0,5.523528,8,2,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,3.02742,200.1323,1246.012987,4,4,5,3,4,4,3,3,Yes
4109,1,0,49,11555.49,2,0,4.796898,13,0,0,0,0,1,0,1,1,1,1,1,0,1,1,0,0,3,18.85404,207.4673,1985.001327,3,3,4,4,4,4,4,3,No
7478,2,2,38,31308.75,0,1,11.14597,11,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,58.12362,152.4624,5662.535202,2,1,2,4,4,3,3,4,No
580,0,0,41,10299.94,2,0,6.048302665,13,0,1,0,0,1,1,1,1,1,1,0,0,0,0,0,1,0,1.084656113,147.478341,261.1185652,3,3,2,4,2,3,4,3,No
2760,1,6,48,13332.2,3,1,8.304309,9,0,1,0,0,1,0,1,1,1,0,0,0,1,0,0,1,2,10.68972,157.4698,1221.300132,4,5,5,5,3,3,3,3,Yes
4882,2,0,85,32153.72,2,1,12.26177,14,2,2,0,2,1,0,1,0,1,0,0,1,0,1,0,1,0,7.277274,182.4676,877.0780549,2,4,4,4,3,4,4,4,No
3451,2,0,66,40386.0,0,0,10.75178,11,1,0,0,2,0,1,0,1,0,0,0,1,1,1,1,1,3,5.360574,212.6415,1342.598456,3,4,2,2,5,2,3,4,Yes
256,0,0,34,66055.53,0,0,7.738373361,11,2,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,11.86252419,134.950905,1114.020282,2,2,2,4,2,4,4,4,No
1362,2,4,25,50670.27,0,1,12.69180844,13,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,20.96092159,142.452604,2743.734408,4,4,4,3,5,3,4,6,Yes
9973,2,2,21,59751.46,2,0,6.529769,10,1,0,0,0,1,0,1,1,1,0,1,0,0,1,0,0,2,64.61283,192.4404,5808.222175,4,4,3,4,3,4,3,5,No
5876,1,4,88,17400.04,2,0,5.274699,16,1,1,1,0,0,0,1,1,1,1,1,1,1,0,1,1,1,61.00152,229.9931,5482.759209,4,3,4,3,4,2,4,3,No
3939,1,0,25,6228.97,0,0,13.53181,11,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,2,2.142469,174.9882,1058.572083,3,3,3,5,3,4,3,3,Yes
1791,2,2,21,12908.78,3,0,7.781912069,8,2,0,0,0,0,1,0,1,1,1,0,1,1,1,1,1,3,2.542844079,247.664655,1467.981883,2,2,4,4,5,2,2,5,Yes
3633,2,4,46,40957.31,1,1,3.977098,14,2,0,0,2,0,0,2,1,1,1,1,0,1,1,1,1,2,1.273256,245.1612,985.96179,5,5,3,5,3,4,3,3,Yes
8435,0,2,68,25568.0,4,1,11.3868,5,1,0,0,2,0,1,0,1,1,1,1,1,0,0,1,0,0,60.80126,197.484,5961.810975,4,5,5,3,4,4,4,3,No
7500,0,4,70,16131.26,3,1,13.89024,14,0,0,0,0,0,0,2,1,0,0,0,1,1,1,1,0,2,56.78316,200.1652,5299.638224,3,4,3,3,4,4,2,3,No
9495,2,3,83,45244.55,4,1,10.30218,15,1,1,1,1,0,0,1,1,1,0,1,0,0,1,0,0,3,66.75045,192.4404,5857.937007,3,4,4,4,4,4,4,4,No
4873,2,1,73,3900.77,4,1,9.017084,13,1,2,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,17.8565,162.447,2167.855557,4,4,4,3,4,4,3,5,No
6495,1,1,66,6385.6,4,0,5.546215,10,3,0,1,1,0,1,1,1,0,1,1,0,0,1,1,1,3,70.44254,232.6228,6372.288678,3,5,3,3,3,5,4,4,No
1245,0,0,51,42002.93,0,0,10.20539198,15,2,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,2,9.323157168,172.470522,1486.494353,3,3,3,3,2,3,3,5,Yes
8048,1,2,42,33146.51,4,0,8.646262,14,0,0,0,1,0,0,2,1,0,0,1,0,1,0,0,1,3,56.53633,114.9838,4814.158709,4,4,4,2,4,4,4,3,No
12,0,0,83,83671.08,0,1,8.273875452,9,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,13.01149229,137.439154,1196.388018,1,2,1,4,3,2,3,3,No
510,0,2,20,20314.7,4,0,7.766411994,10,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,2,10.15330548,107.495766,1561.294194,3,3,4,4,3,4,5,3,No
1459,2,0,39,13724.61,1,1,12.08833226,13,1,0,0,0,0,1,1,1,0,1,0,0,1,0,0,1,2,3.354127023,127.481989,468.2897271,5,3,4,4,4,3,2,4,No
4917,1,3,63,61166.68,4,0,6.336278,14,0,0,0,1,0,0,2,1,0,0,1,0,0,1,1,0,0,4.614124,197.6288,974.6526364,4,4,4,3,5,2,3,2,Yes
5281,0,0,80,61544.69,3,0,10.16994,6,1,1,0,0,1,1,1,1,1,0,1,1,0,0,1,1,3,59.51347,214.9663,5184.395666,4,4,3,4,3,6,6,3,No
9366,2,5,77,74732.97,3,1,7.48647,13,2,0,0,0,1,0,0,1,0,1,1,1,0,1,1,1,0,59.13489,225.1457,6078.532596,3,3,2,4,4,4,4,4,Yes
2423,2,1,25,8461.71,3,1,15.21772,7,2,0,0,2,0,1,1,1,0,0,1,1,1,0,0,1,2,6.617173,159.983,916.275075,3,3,3,3,3,3,4,3,No
5063,0,0,73,9228.24,3,0,9.481238,15,1,0,0,1,0,1,2,1,0,0,0,1,0,1,0,0,3,70.34008,117.4858,5964.647059,5,5,5,4,3,3,3,4,No
2128,0,8,30,54713.59,0,0,11.4707,18,1,1,0,0,1,0,1,1,0,0,0,1,0,0,1,0,1,5.943865,159.965,1039.286045,4,4,3,3,4,3,3,3,No
6312,2,6,82,48976.94,4,1,7.558605,15,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,2,42.68533,104.9643,4073.021384,2,2,3,4,4,3,3,3,No
4876,2,1,78,68616.43,4,1,8.803505,19,2,0,0,0,1,0,2,1,1,0,0,0,0,1,0,1,3,1.374443,137.4684,362.0020605,4,4,3,3,3,4,4,4,Yes
2509,2,0,19,47245.51,2,1,10.42305,14,0,0,1,1,0,1,1,1,1,1,1,0,1,0,0,0,3,8.522053,182.4833,1123.252119,3,2,4,4,3,5,5,2,No
3370,2,2,67,29224.99,4,0,2.589804,10,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,9.060745,104.9643,1161.650257,2,2,2,3,4,4,4,3,Yes
2568,1,4,72,19685.04,3,1,15.8001,12,0,0,0,0,1,1,0,1,1,0,0,1,1,1,0,1,3,13.43811,174.9768,1965.462483,4,4,4,4,3,3,5,5,Yes
5503,2,0,34,18848.82,4,0,10.31104,11,0,1,0,0,0,0,2,1,1,0,0,1,0,0,1,1,3,48.03427,159.9942,4300.642039,3,4,3,3,3,4,3,4,No
7857,0,1,57,27832.81,2,0,10.41254,10,0,1,0,0,0,1,2,1,0,0,1,1,1,1,1,1,1,69.91714,222.6609,6373.012781,4,3,4,4,4,4,3,3,Yes
8166,0,2,53,33653.85,4,1,15.68123,12,1,2,0,2,0,0,1,1,0,0,1,0,1,0,0,1,2,56.19179,147.4601,4832.149028,1,2,1,5,3,3,3,4,No
5794,1,0,89,35559.68,4,1,8.845809,17,1,0,0,1,1,0,2,0,1,1,1,1,1,0,0,1,1,67.65646,162.5299,5824.23881,3,2,2,1,4,2,3,4,No
3562,2,1,74,33413.26,3,0,9.736163,14,0,2,1,1,0,0,0,1,0,0,0,0,0,0,0,1,2,1.773271,92.45514,506.4720015,5,5,4,4,3,4,3,4,No
2906,0,2,51,2439.79,3,0,5.754038,5,2,0,0,1,1,0,1,1,0,0,0,0,1,1,0,1,0,6.224413,149.9483,764.0244287,4,3,4,3,3,3,3,3,No
8854,2,3,53,3196.26,1,1,9.954987,14,2,1,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,71.53606,172.4404,6761.913319,3,2,4,2,4,3,2,3,No
6182,1,3,38,78123.58,0,1,10.10174,9,0,0,0,0,0,0,2,1,1,1,0,1,0,0,1,0,0,56.01033,162.5119,5190.911924,5,5,3,3,3,4,4,5,No
6793,2,0,38,42380.25,4,0,4.606716,6,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,64.31944,144.9607,5377.07267,3,4,2,6,2,4,3,5,No
3213,1,1,75,10825.44,2,1,10.87864,13,0,0,0,0,1,0,2,1,0,0,1,1,1,0,0,0,2,4.870047,127.5067,609.1874835,5,5,4,3,2,4,4,3,No
6888,2,7,62,38449.96,4,0,13.199,13,1,1,0,0,1,1,1,1,0,0,1,1,0,1,1,1,3,60.4093,242.6281,5757.952045,2,3,2,2,4,4,3,2,No
5753,2,1,89,26652.94,4,0,7.951989,13,1,0,1,0,0,0,1,1,0,0,1,1,0,0,0,1,1,59.71663,147.4738,4970.688189,6,6,4,2,5,4,4,4,No
8404,2,3,52,10892.54,1,0,9.29496,10,0,1,1,2,0,0,0,1,0,0,0,0,0,0,1,1,0,43.69919,127.4421,4235.170641,2,2,1,3,5,3,3,4,No
8860,0,0,48,38501.46,0,1,8.890456,10,0,0,0,0,1,0,2,1,1,0,0,0,1,0,0,0,2,50.55452,124.9935,4303.028243,2,1,1,2,2,3,4,2,No
5367,1,0,81,73761.25,3,0,6.47772,13,0,0,0,2,0,0,0,1,1,0,0,1,0,0,1,1,3,53.45259,172.4705,5004.005579,3,3,3,3,4,3,4,4,No
1463,2,4,27,34035.83,2,1,15.75142268,10,2,0,0,1,1,0,0,1,0,0,0,0,1,1,0,1,2,3.507044017,129.948316,1142.173902,3,3,4,5,4,2,4,4,No
3795,0,2,31,24989.2,1,0,12.70325,17,1,1,0,1,1,0,1,0,1,1,1,0,1,0,1,0,1,17.05378,217.4702,1921.943744,2,2,1,2,4,3,1,2,Yes
9076,2,0,48,15189.38,2,1,9.340315,3,1,0,0,0,1,0,1,1,0,0,1,0,0,1,0,1,2,65.26684,159.9349,5686.820908,4,4,3,4,4,3,3,2,No
387,2,4,75,25742.72,2,1,7.663279641,16,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,1,3,3.310281145,167.456419,556.2193844,2,4,3,2,6,3,2,3,Yes
8867,0,3,41,28435.25,3,1,11.58921,13,1,0,0,0,0,0,1,1,0,1,1,0,0,1,1,1,2,59.59171,232.6228,5673.784205,3,2,3,4,3,4,3,2,No
5182,0,2,28,48983.82,0,0,5.233566,12,2,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,66.13511,127.4421,6121.42438,2,2,2,4,4,3,2,2,No
5457,2,0,89,27155.66,3,1,16.4535,17,1,1,0,2,0,1,1,1,0,1,0,0,0,1,0,1,2,39.01296,139.9568,3382.423508,3,3,3,3,3,3,3,5,No
465,0,0,18,101000.3,2,1,11.26553266,10,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,2,14.58066686,149.944668,2023.519366,5,5,4,2,5,4,3,3,Yes
1619,1,2,75,25044.85,1,1,9.368606843,14,0,1,0,0,0,0,1,1,0,0,1,1,0,1,1,1,2,1.548600048,242.628057,785.5416603,4,3,2,2,4,2,1,4,Yes
9551,1,6,66,7266.18,0,1,12.87836,19,1,1,0,0,1,0,1,1,0,1,0,1,1,1,0,0,3,66.42151,164.9889,5977.806518,4,3,4,4,1,5,5,3,No
1907,1,1,30,100033.86,1,0,7.104001873,10,2,2,1,0,0,0,2,1,0,0,1,0,0,1,0,0,3,1.512791057,127.458638,505.6979276,1,1,2,3,5,2,2,4,Yes
4995,2,3,66,64534.56,2,0,9.186491,9,0,0,0,0,1,1,2,1,1,0,1,0,0,0,1,0,2,9.035721,169.9671,1101.466816,5,4,5,3,5,5,3,3,Yes
8233,0,2,67,24367.72,0,0,11.56322,12,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,3,51.22665,129.9598,4847.193795,3,3,2,3,4,2,2,3,No
1264,1,0,79,20078.44,2,0,14.82798335,12,1,1,1,1,1,0,2,1,0,1,0,0,1,1,1,1,1,5.011735021,190.159922,847.9561126,3,4,3,4,3,4,4,5,Yes
4024,2,2,36,21302.51,0,1,9.986819,17,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,2,15.19686,159.9794,2095.117873,5,5,5,2,5,4,3,3,No
7079,2,2,80,81884.76,3,0,10.18103,20,2,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,61.03116,94.97283,5448.251802,1,1,2,4,2,2,4,3,No
6771,1,1,75,31822.26,2,0,12.42338,18,0,0,0,0,1,0,1,1,1,0,0,1,0,0,1,0,2,64.81364,192.4705,5571.868167,4,5,4,2,3,4,4,4,No
1532,1,1,72,7524.77,0,0,9.74065027,17,3,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,3,10.54165852,200.132293,1773.915003,5,4,6,3,3,6,4,5,Yes
2893,0,1,82,44312.5,4,0,11.00923,12,0,0,0,2,0,0,1,1,0,0,0,0,0,0,1,0,3,12.47148,147.4421,1103.016586,5,4,5,4,4,4,4,4,No
2888,1,2,27,60364.04,4,0,10.82253,11,2,1,0,1,0,0,1,1,0,1,0,0,1,1,1,0,3,18.58829,222.6362,2192.448535,5,5,4,4,3,5,4,4,No
5945,2,1,87,100352.4,1,0,12.43326,13,3,0,0,0,0,0,2,1,0,0,1,0,1,0,0,1,2,58.66502,114.9838,4810.255665,3,4,3,3,4,4,3,3,No
5346,1,3,70,21486.26,0,1,9.593769,11,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1,1,0,67.97593,142.4827,6407.974398,5,4,4,5,3,5,4,6,No
7924,1,1,56,11397.14,3,0,7.839258,11,2,0,0,2,0,0,0,1,0,0,0,1,0,0,1,1,3,48.79391,139.965,4663.083428,3,3,3,2,4,3,3,3,No
900,2,5,72,40108.38,1,1,13.05019837,5,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,2,11.55987401,129.962093,1766.074131,3,3,2,3,4,3,5,3,Yes
2860,0,3,39,105033.0,2,0,7.798421,12,0,0,0,0,0,0,1,1,1,0,1,0,0,1,1,1,1,8.36006,262.6106,1432.224687,1,2,1,4,2,3,3,4,Yes
125,1,2,34,74679.84,4,1,11.64836306,11,0,1,1,2,1,1,0,1,1,0,0,0,0,0,0,0,0,7.231032028,124.960655,1269.836202,4,3,3,3,4,5,4,4,No
3542,1,0,78,36032.27,4,0,15.20869,7,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,2,13.25623,127.4421,1563.141746,5,5,4,5,2,6,4,5,No
5014,0,3,46,27270.24,4,0,10.91065,13,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,3,71.66705,152.4555,6715.662535,4,3,5,3,2,3,4,6,No
7965,2,7,89,14731.91,3,0,9.918598,13,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,1,2,39.52545,124.9607,3807.283723,3,3,3,2,5,3,4,4,No
7542,2,5,30,71530.36,4,1,12.42391,13,0,1,0,2,1,0,1,1,0,0,0,1,0,1,0,1,1,49.61348,149.9621,4608.31316,4,4,5,4,3,3,2,3,No
8167,0,8,51,9255.14,3,0,6.751561,15,1,0,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1,46.12924,182.4653,4325.145663,4,3,4,3,4,3,2,3,No
5543,2,1,80,50705.77,0,0,12.9098,17,1,0,0,0,1,0,2,1,1,0,1,1,1,1,0,1,2,45.18454,184.9963,4081.555041,2,3,4,5,3,3,3,3,No
6109,0,3,68,121118.5,4,0,7.705812,12,3,0,0,2,0,0,0,1,0,0,1,0,1,1,0,0,1,64.61204,152.4441,6030.712542,2,2,3,3,5,2,2,1,No
9861,1,6,41,25737.47,3,1,9.434311,8,1,0,0,1,0,0,1,1,0,1,1,1,0,0,0,1,1,51.85047,149.9915,4794.939338,3,4,4,4,4,3,3,4,No
6483,1,5,26,37990.93,0,1,11.73432,14,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,1,3,44.60033,242.6106,4966.413605,4,4,3,3,4,3,3,4,Yes
4122,2,3,88,22428.12,4,1,7.176,14,2,1,1,0,0,0,2,1,0,1,1,0,1,0,0,0,0,4.143229,117.5015,558.6380046,3,3,3,3,4,2,3,3,No
9850,0,1,65,23510.78,3,1,9.459743,9,1,1,0,0,1,0,2,1,1,1,1,0,0,1,1,0,3,45.85581,232.652,4479.98883,5,3,5,2,5,5,4,4,Yes
6336,1,2,86,99342.82,0,0,13.64304,8,2,0,0,0,1,1,1,1,1,0,1,0,1,1,0,1,2,63.1308,204.9496,5477.999845,5,4,3,5,2,3,4,4,No
